id,13,0,5
SnitchCanGetArrowColor,对不同阵营的目标显示不同颜色的箭头,Can See Target Team Colored Arrow,Может видеть цвета стрелок
SnitchCanFindNeutralKiller,可以确认带刀<color=#ffaa1b>中立</color>,Can Find Neutral Killers,Может видеть нейтральных убийц
SnitchCanFindMadmate,可以确认<color=#ff1919>叛徒</color>
SnitchRemainingTaskFound,在剩余多少任务时被发现,Remaining tasks to be found,Оставшиеся задания при которых он будет виден
SpeedBoosterUpSpeed,增速者每次加速,Random Player's Speed Boost,Повысить скорость игрока на
SpeedBoosterTimes,增速次数上限,Tasks Until Boost Activated,На сколько секунд можно ускорить
MayorAdditionalVote,附加票数,Additional Votes Count,Дополнительные голоса
MayorHasPortableButton,跳通风管触发紧急会议,"Mayor Has Mobile Emergency Button",У Мэра есть портативная Кнопка
MayorNumOfUseButton,紧急会议次数上限,"Number Of Mobile Emergency Button","Количество портативных Кнопок"
MayorHideVote,隐藏市长附加的投票,"Hide additional vote",Скрыть дополнительные голоса
ExecutionerCanTargetImpostor,<color=#ff1919>内鬼</color>可以成为目标,Can Target <color=#ff1919>Impostors</color>,Может иметь цель изгнать <color=#ff1919>Предателя</color>
ExecutionerCanTargetNeutralKiller,带刀<color=#ffab1b>中立</color>玩家可以成为目标,Can Target <color=#ffab1b>Neutral Killer</color>,Может иметь цель изгнать <color=#ffab1b>Нейтрального Убийцу</color>
ExecutionerChangeRolesAfterTargetKilled,目标死亡后将变为,Role Changes When Target Dies,Роль после смерти его цели
SerialKillerLimit,自杀倒计时,Time Until Suicide,Лимит времени до Самоубийства
ArsonistDouseTime,涂油所需时间,Time Until Douse Complete,Длительность обливания
CanTerroristSuicideWin,恐怖分子可以通过自杀获胜,Can Win By Suicide,Для победы достаточно сделать Суицид
FireWorksMaxCount,可放置烟花的数量上限,Fireworks Count,Количество фейерверков
FireWorksRadius,烟花爆炸半径,Firework Explosion Radius,Радиус фейерверка
SniperBulletCount,最大子弹数量,Ammo,Количество пуль
SniperPrecisionShooting,精准射击模式,Precision Firing,Точный выстрел
SniperAimAssist,狙击范围内有玩家时提醒狙击手,Aim Assist,Помощь в прицеливании
SniperAimAssistOneshot,闪烁提示而不是一直显示,One shot Assist,Помощь только с одним выстрелом
NameDisplayAddons,显示职业同时显示附加职业,Dispay Add-ons,Показывать Атрибуты
NoLimitAddonsNum,不限制每位玩家的附加职业上限,The number of Add-ons for one player is not limited,Количество Атрибутов для одного игрока не ограничено 
LoverSpawnChances,出现概率,Spawn Chance of Lovers,Шанс появления Любовников
AdditionRolesSpawnRate,出现概率,Spawn Chance,Шанс появления
BewilderVision,迷幻视野大小,Bewilder Vision,Дальность обзора Сбитого с Толку
FlashmanSpeed,初始移动速度,Flash Speed,Скорость Флеша
LoverSuicide,恋人共生死,Lovers can commit suicide,Любовники могут суициднуться
NumberOfLovers,恋人对数,Number of Lovers (x2 members),Количество Любовников (x2 участника)
LoverKnowRoles,恋人知道对方的职业,Lovers know roles of eachother,Любовники знают роли друг-друга
TrapperBlockMoveTime,封锁凶手移动时长,Freeze time,Время заморозки
TimeThiefDecreaseMeetingTime,每次击杀缩短的会议时间,Time Thief Time Stolen,Уменьшить длительность обсуждения на
TimeThiefLowerLimitVotingTime,存活时会议时间下限,Minimum Voting Time,Уменьшить длительность голосования на
TimeThiefReturnStolenTimeUponDeath,死亡后会议时间重置,Return Stolen Time After Death,Вернуть украденное время после его смерти
EvilTrackerCanSeeKillFlash,<color=#ff1919>内鬼</color>进行击杀时可见击杀闪光,"Can See ''Kill Flash'' ","Может видеть ''Вспышку Убийства'' "
EvilTrackerResetTargetAfterMeeting,会议后重置追踪目标,Can Reset Target After Meeting,Может сбросить цель после Собрания
EvilTrackerCanSeeLastRoomInMeeting,可以看见<color=#8cffff>船员</color>的位置,Can See Target's Last Room In Meeting,Может видеть местоположение Целей во время Собрания
EvilTrackerTargetMode,追踪模式,Can Set Target,Может установить цель
EvilTrackerTargetMode.Never,禁用追踪,Never,Никогда
EvilTrackerTargetMode.OnceInGame,仅限一次,Once in game,В каждой игре
EvilTrackerTargetMode.EveryMeeting,每次会议,EveryMeeting,На каждой встрече
EvilTrackerTargetMode.Always,永久显示,Always,Всегда
WitchModeSwitchAction,切换击杀模式,Mode Switch Action,Действие для Смены Режима
NBareRed,友善<color=#ffab1b>中立</color>视为邪恶,<color=#ffab1b>Nice Neutrals</color> are shown in red,<color=#ffab1b>Добрые Нейтралы</color> показываются красным
NEareRed,邪恶<color=#ffab1b>中立</color>视为邪恶,<color=#ffab1b>Evil Neutrals</color> are shown in red,<color=#ffab1b>Злые Нейтралы</color> показываются красным
CrewKillingRed,带刀<color=#8cffff>船员</color>视为邪恶,<color=#8cffff>Crewmate Killer</color> are shown in red,<color=#8cffff>Члены Экипажа</color> убийцы показываются красным
PsychicCanSeeNum,可以看到几个红名,Max number of red names,Максимальное количество красных имен
PsychicFresh,每次会议刷新红名,Red nickname changes at every meeting,Красный никнейм меняется на каждой встрече
DetectiveCanknowKiller,可以知道凶手的职业,May know the killer's role,Может знать роль убийцы
ParanoiaVentCooldown,召开会议冷却时间,Vent Cooldown,Откат вентиляции
