"id","0","11","13","14","5","2","3"
"AddedPolus","Include Polus","Polusを追加","添加波鲁斯地图","將Polus地圖列入選項","Добавить Polus","Incluir Polus",""
"AddedTheAirShip","Include TheAirShip","TheAirShipを追加","添加飞艇地图","將The AirShip列入選項","Добавить The Airship","Incluir TheAirShip",""
"AddedTheFungle","Include TheFungle","TheFungleを追加","添加蘑菇岛地图","","Добавить The Fungle","",""
"AllAliveMeeting","Meeting When No One is Dead","全員生存時の会議","全员存活时的会议设定","全員存活會議","Все живые на собрании","Reunião Com Todos Vivos",""
"AllAliveMeetingTime","Meeting Time When No One is Dead","全員生存時の会議時間","全员存活时的会议时间","全員存活會議時間","Время когда все живы на собрании","Tempo de Reunião Com Todos Vivos",""
"AdditionalEmergencyCooldown","Additional Emergency Cooldown","追加の緊急ボタンクールダウン","附加紧急会议冷却时间","附加緊急會議冷卻時間","Дополнительный откат собраний","Tempo de Emergência Adicional",""
"AdditionalEmergencyCooldownThreshold","Applied Living Player Count","適用する生存人数","适用存活人数","適用於幾個存活人數","Применяемый Порог Выживания","Número de Vivos Para Aplicar",""
"AdditionalEmergencyCooldownTime","Additional Cooldown","追加するクールダウン","附加冷却时间","附加冷卻時間","Дополнительный откат","Tempo Adicional",""
"LadderDeath","Fall From Ladders","ハシゴから転落","从梯子上下滑时有可能摔死","從梯子上下滑時可能會摔死","Падение с Лестницы","Queda de Escadas",""
"LadderDeathChance","Fall To Death Chance","転落する確率","从梯子上摔死的概率","從梯子上下滑摔死機率","Шанс разбиться насмерть","Chance de Queda",""
"DisableTasks","Disable Tasks","タスクを無効化する","禁用某些任务","禁用某些特定的任務","Отключить задания","Desativar Tarefas",""
"DisableSwipeCardTask","Disable SwipeCard Tasks","カードタスク","禁用刷卡任务","禁用刷卡任務","Отключить задание ''Провести Карту''","Desativar Tarefas de Passar Cartão",""
"DisableSubmitScanTask","Disable SubmitScan Tasks","医務室のスキャンタスク","禁用扫描任务","禁用掃描任務","Отключить задание ''Сканирование''","Desativar Tarefas de Raio-X",""
"DisableUnlockSafeTask","Disable UnlockSafe Tasks","金庫タスク","禁用解除歧管任务","禁用保險櫃任務","Отключить задание ''Открытие Сейфа''","Desativar Tarefas de Abrir Cofre",""
"DisableUploadDataTask","Disable UploadData Tasks","ダウンロードタスク","禁用上传数据任务","禁用上傳任務","Отключить задание ''Загрузка Данных''","Desativar Tarefas de Baixar Dados",""
"DisableStartReactorTask","Disable StartReactor Tasks","原子炉起動タスク","禁用启动反应堆任务","禁用啟動反應堆任務","Отключить задание ''Запустить Реактор''","Desativar Tarefas de Acionar Reator",""
"DisableResetBreakerTask","Disable ResetBreaker Tasks","ブレーカーリセットタスク","禁用重置反应堆任务","禁用重置斷路器任務","Отключить задание ''Рычаги(Airship)''","Desativar Reiniciar Disjuntores",""
"SuffixMode","Suffix","名前の二行目","附加标签","名字標籤","Суффикс","Sufixo",""
"SuffixMode.None","Never","なし","不更换","關閉","Никто","Nunca",""
"SuffixMode.Version","Version","バージョン","版本","版本","Версия","Versão",""
"SuffixMode.Streaming","Streaming","配信中","直播中","直播中","Стримит","Ao Vivo",""
"SuffixMode.Recording","Recording","録画中","录制中","錄影中","Записывает","Gravando",""
"SuffixMode.RoomHost","Room Host","部屋主","房主","房主","Хост Румы","Anfitrião",""
"SuffixMode.OriginalName","OriginalName","元の名前","玩家名称","玩家原名稱","Настоящий Никнейм","Nome Original",""
"ColorNameMode","Color Name Mode","色名前モード","显示颜色名称","名字將被顏色名稱替換","Режим: Никнейм соответствует цвету","Modo Nomes de Cores",""
"FixFirstKillCooldown","Normalize First Kill Cooldown","初期スポーン時のクールダウン修正","修正首刀冷却时间","修正開場時的殺人冷卻時間","Нормализовать откат убийства в начале Игры","Normalizar Tempo de Recarga do Primeiro Abate",""
